payment_id,invoice_id,customer_id,payment_date,payment_amount,payment_mode,days_to_pay,on_time_flag
5631,INV-06462,CUS-0162,2024-03-11,3245.22,NEFT,28,True
5632,INV-06463,CUS-0330,2022-09-11,6190.61,RTGS,60,True
5633,INV-06464,CUS-0100,2023-03-03,6161.71,ONLINE,43,False
5634,INV-06465,CUS-0049,2023-08-26,1618.89,NEFT,44,True
5635,INV-06466,CUS-0415,2023-10-02,44716.82,NEFT,30,True
5636,INV-06467,CUS-0444,2023-05-27,2725.24,NEFT,59,True
5637,INV-06468,CUS-0352,2022-12-20,803.8,RTGS,83,False
5638,INV-06469,CUS-0219,2023-09-20,930.81,CHEQUE,57,True
5639,INV-06470,CUS-0297,2024-03-13,4624.73,ONLINE,52,False
5640,INV-06472,CUS-0074,2023-02-27,3138.03,CHEQUE,30,True
5641,INV-06473,CUS-0105,2023-07-18,832.59,NEFT,42,True
5642,INV-06474,CUS-0489,2022-10-24,10070.86,RTGS,55,True
5643,INV-06476,CUS-0033,2023-08-26,6047.15,CHEQUE,26,True
5644,INV-06477,CUS-0122,2024-04-04,24930.26,RTGS,42,True
5645,INV-06478,CUS-0301,2022-07-31,58548.24,CHEQUE,44,True
5646,INV-06479,CUS-0405,2023-05-13,230.46,RTGS,25,True
5647,INV-06481,CUS-0470,2022-08-15,4818.88,ONLINE,60,True
5648,INV-06482,CUS-0217,2023-09-27,845.12,NEFT,59,True
5649,INV-06484,CUS-0130,2022-12-19,2111.76,RTGS,56,True
5650,INV-06485,CUS-0024,2024-04-16,4318.43,RTGS,44,True
5651,INV-06487,CUS-0002,2023-05-07,1058.36,RTGS,42,True
5652,INV-06489,CUS-0228,2023-12-20,35524.81,NEFT,58,True
5653,INV-06490,CUS-0104,2022-06-07,342.55,CHEQUE,59,True
5654,INV-06491,CUS-0317,2023-12-02,252.44,NEFT,43,False
5655,INV-06492,CUS-0460,2023-03-11,15195.42,ONLINE,56,False
5656,INV-06493,CUS-0389,2023-08-08,272.97,RTGS,30,True
5657,INV-06494,CUS-0169,2023-07-23,194.4,ONLINE,39,False
5658,INV-06495,CUS-0016,2022-06-12,1005.29,ONLINE,59,True
5659,INV-06496,CUS-0095,2023-09-07,1287.44,ONLINE,26,True
5660,INV-06498,CUS-0009,2024-03-22,164386.68,ONLINE,30,True
5661,INV-06499,CUS-0013,2023-04-13,14217.73,ONLINE,28,True
5662,INV-06500,CUS-0227,2023-09-10,1621.82,ONLINE,30,True
5663,INV-06502,CUS-0303,2024-02-04,3524.83,RTGS,45,False
5664,INV-06503,CUS-0455,2022-10-30,394.55,RTGS,53,False
5665,INV-06504,CUS-0004,2022-12-08,12157.44,ONLINE,75,False
5666,INV-06505,CUS-0044,2023-08-29,4547.35,CHEQUE,57,False
5667,INV-06507,CUS-0396,2023-02-10,7606.56,CHEQUE,44,True
5668,INV-06508,CUS-0326,2022-06-19,9131.15,RTGS,59,True
5669,INV-06509,CUS-0019,2023-12-24,855.02,RTGS,39,False
5670,INV-06510,CUS-0363,2022-11-02,997.65,NEFT,68,False
5671,INV-06511,CUS-0291,2022-09-04,13294.83,RTGS,65,False
5672,INV-06512,CUS-0386,2024-01-23,235.74,ONLINE,56,True
5673,INV-06513,CUS-0332,2023-03-04,2854.22,NEFT,60,True
5674,INV-06514,CUS-0263,2022-06-17,818.61,ONLINE,58,True
5675,INV-06515,CUS-0042,2022-12-01,21320.92,CHEQUE,57,True
5676,INV-06516,CUS-0495,2023-11-23,1235.32,NEFT,57,True
5677,INV-06517,CUS-0419,2023-09-18,21547.63,NEFT,57,True
5678,INV-06518,CUS-0278,2022-10-31,1197.03,ONLINE,72,False
5679,INV-06519,CUS-0192,2024-01-05,22369.97,CHEQUE,46,False
5680,INV-06520,CUS-0234,2023-05-27,1855.14,ONLINE,25,True
5681,INV-06522,CUS-0422,2023-07-02,2343.86,RTGS,44,True
5682,INV-06524,CUS-0448,2023-01-25,32407.67,ONLINE,58,True
5683,INV-06525,CUS-0448,2023-07-01,2460.66,ONLINE,56,True
5684,INV-06526,CUS-0081,2024-01-17,4769.73,RTGS,54,False
5685,INV-06527,CUS-0092,2023-09-15,5296.35,ONLINE,30,True
5686,INV-06528,CUS-0374,2024-01-30,23429.73,ONLINE,66,False
5687,INV-06529,CUS-0322,2022-12-23,10811.85,ONLINE,54,False
5688,INV-06530,CUS-0228,2022-10-26,13308.87,ONLINE,59,True
5689,INV-06531,CUS-0081,2022-10-28,857.91,NEFT,30,True
5690,INV-06532,CUS-0202,2023-10-23,1624.24,RTGS,45,True
5691,INV-06534,CUS-0450,2023-10-20,5040.06,CHEQUE,60,True
5692,INV-06535,CUS-0368,2022-12-10,1602.26,CHEQUE,42,True
5693,INV-06536,CUS-0179,2023-03-24,8406.51,RTGS,57,True
5694,INV-06537,CUS-0114,2022-07-15,2685.3,NEFT,57,False
5695,INV-06538,CUS-0094,2023-01-05,4893.79,ONLINE,58,True
5696,INV-06539,CUS-0159,2022-06-22,4083.55,CHEQUE,42,False
5697,INV-06540,CUS-0269,2022-11-28,424.23,NEFT,42,True
5698,INV-06541,CUS-0130,2022-09-09,954.52,ONLINE,71,False
5699,INV-06542,CUS-0427,2022-07-13,732.28,CHEQUE,74,False
5700,INV-06543,CUS-0338,2022-10-29,5280.38,NEFT,55,True
5701,INV-06544,CUS-0452,2022-05-19,3245.46,ONLINE,26,True
5702,INV-06546,CUS-0158,2023-10-04,3274.14,ONLINE,27,True
5703,INV-06549,CUS-0363,2023-02-23,16293.23,ONLINE,73,False
5704,INV-06551,CUS-0051,2023-12-16,1559.17,NEFT,41,True
5705,INV-06552,CUS-0438,2024-03-05,5478.87,CHEQUE,42,True
5706,INV-06553,CUS-0481,2022-06-16,382078.86,RTGS,69,False
5707,INV-06554,CUS-0421,2023-02-22,3139.69,NEFT,55,True
5708,INV-06556,CUS-0183,2022-06-08,5149.89,ONLINE,25,True
5709,INV-06557,CUS-0118,2024-05-02,8753.1,RTGS,43,True
5710,INV-06558,CUS-0027,2022-07-19,33180.43,ONLINE,30,True
5711,INV-06559,CUS-0498,2023-10-09,371.54,CHEQUE,55,True
5712,INV-06560,CUS-0069,2023-03-11,1610.15,RTGS,59,True
5713,INV-06561,CUS-0423,2022-07-17,653.8,CHEQUE,43,True
5714,INV-06562,CUS-0216,2023-04-25,1636.47,CHEQUE,60,True
5715,INV-06563,CUS-0064,2024-01-07,41301.64,CHEQUE,50,False
5716,INV-06564,CUS-0233,2023-02-28,12070.69,CHEQUE,32,False
5717,INV-06565,CUS-0465,2022-10-15,1829.71,CHEQUE,58,True
5718,INV-06566,CUS-0165,2023-04-03,853.9,RTGS,25,True
5719,INV-06567,CUS-0051,2024-01-02,610.99,RTGS,41,True
5720,INV-06568,CUS-0198,2023-12-07,3098.14,NEFT,60,True
5721,INV-06569,CUS-0342,2023-04-13,331.62,ONLINE,56,True
5722,INV-06570,CUS-0285,2023-07-14,1375.81,CHEQUE,41,True
5723,INV-06571,CUS-0267,2023-01-16,200.35,ONLINE,53,False
5724,INV-06573,CUS-0358,2022-12-12,4108.62,ONLINE,42,True
5725,INV-06574,CUS-0401,2022-09-20,6681.84,CHEQUE,43,True
5726,INV-06575,CUS-0029,2023-06-30,452.26,ONLINE,41,True
5727,INV-06577,CUS-0348,2023-06-25,946.24,RTGS,30,True
5728,INV-06578,CUS-0471,2023-04-05,6766.84,RTGS,41,True
5729,INV-06579,CUS-0023,2023-12-01,4726.8,CHEQUE,60,True
5730,INV-06580,CUS-0350,2024-01-06,6223.79,CHEQUE,55,True
5731,INV-06582,CUS-0480,2024-01-27,14128.26,CHEQUE,27,True
5732,INV-06584,CUS-0476,2024-04-10,63580.01,NEFT,56,True
5733,INV-06585,CUS-0269,2022-11-11,550.79,ONLINE,45,True
5734,INV-06586,CUS-0336,2022-05-22,468.54,ONLINE,44,True
5735,INV-06587,CUS-0021,2022-11-03,3499.05,NEFT,30,True
5736,INV-06588,CUS-0371,2023-12-04,9414.41,RTGS,33,False
5737,INV-06589,CUS-0199,2023-04-07,6985.53,NEFT,40,True
5738,INV-06590,CUS-0188,2023-05-15,933.33,RTGS,40,True
5739,INV-06591,CUS-0280,2023-02-05,5256.74,CHEQUE,59,True
5740,INV-06592,CUS-0467,2022-09-19,11197.28,CHEQUE,44,True
5741,INV-06593,CUS-0414,2023-11-07,24366.77,ONLINE,55,True
5742,INV-06594,CUS-0029,2024-04-26,10993.91,RTGS,44,True
5743,INV-06595,CUS-0401,2023-01-27,21414.34,CHEQUE,42,True
5744,INV-06596,CUS-0162,2023-09-27,940.24,RTGS,30,True
5745,INV-06597,CUS-0137,2022-07-28,2254.04,NEFT,58,True
5746,INV-06598,CUS-0375,2024-03-08,9487.5,RTGS,45,True
5747,INV-06599,CUS-0357,2022-08-21,8616.24,ONLINE,35,False
5748,INV-06600,CUS-0216,2023-11-09,3234.54,ONLINE,89,False
5749,INV-06601,CUS-0298,2022-10-06,1042.04,RTGS,27,True
5750,INV-06602,CUS-0080,2023-01-14,915.42,RTGS,43,True
5751,INV-06603,CUS-0063,2023-07-21,2149.79,RTGS,42,True
5752,INV-06604,CUS-0271,2022-08-09,909.12,CHEQUE,27,True
5753,INV-06605,CUS-0214,2023-12-25,1943.79,CHEQUE,55,False
5754,INV-06606,CUS-0304,2022-04-26,860.46,NEFT,25,True
5755,INV-06607,CUS-0189,2022-08-30,41075.47,NEFT,42,True
5756,INV-06608,CUS-0410,2022-07-31,2192.71,ONLINE,41,True
5757,INV-06609,CUS-0381,2023-04-25,3715.03,CHEQUE,25,True
5758,INV-06610,CUS-0428,2023-03-30,1655.86,NEFT,59,False
5759,INV-06611,CUS-0243,2023-06-01,1125.45,ONLINE,40,True
5760,INV-06612,CUS-0470,2022-11-07,424.5,CHEQUE,59,True
5761,INV-06613,CUS-0320,2024-02-05,6957.53,NEFT,55,True
5762,INV-06614,CUS-0209,2022-09-30,4767.4,NEFT,29,True
5763,INV-06615,CUS-0394,2022-07-04,5272.16,CHEQUE,43,True
5764,INV-06617,CUS-0314,2022-07-10,9172.16,NEFT,74,False
5765,INV-06618,CUS-0405,2023-04-18,708.03,NEFT,27,True
5766,INV-06619,CUS-0369,2022-11-02,17530.0,RTGS,42,True
5767,INV-06620,CUS-0039,2022-12-13,5776.03,NEFT,44,True
5768,INV-06621,CUS-0096,2023-01-05,106082.61,CHEQUE,29,True
5769,INV-06622,CUS-0381,2023-01-07,812.91,RTGS,52,False
5770,INV-06623,CUS-0114,2024-01-26,1631.35,CHEQUE,57,False
5771,INV-06624,CUS-0043,2022-07-06,4784.09,NEFT,59,False
5772,INV-06625,CUS-0041,2024-01-18,2496.09,NEFT,27,True
5773,INV-06626,CUS-0453,2023-11-13,6063.08,ONLINE,45,False
5774,INV-06627,CUS-0160,2023-09-15,2345.39,ONLINE,40,True
5775,INV-06628,CUS-0060,2023-11-24,6423.65,ONLINE,28,True
5776,INV-06630,CUS-0379,2023-09-09,4149.66,CHEQUE,44,True
5777,INV-06631,CUS-0357,2022-05-20,4668.06,NEFT,27,True
5778,INV-06632,CUS-0256,2024-02-19,2451.62,ONLINE,58,True
5779,INV-06633,CUS-0006,2023-06-04,3999.48,ONLINE,27,True
5780,INV-06634,CUS-0084,2024-02-03,3732.0,CHEQUE,59,True
5781,INV-06635,CUS-0422,2024-03-22,3062.86,CHEQUE,44,True
5782,INV-06636,CUS-0198,2023-05-22,2374.59,ONLINE,89,False
5783,INV-06638,CUS-0346,2022-07-30,8126.9,CHEQUE,55,True
5784,INV-06639,CUS-0234,2022-07-28,32569.08,NEFT,44,False
5785,INV-06640,CUS-0368,2023-06-23,6685.85,NEFT,45,True
5786,INV-06641,CUS-0433,2023-01-21,817.89,ONLINE,27,True
5787,INV-06642,CUS-0357,2023-01-06,1854.71,CHEQUE,54,False
5788,INV-06644,CUS-0028,2022-08-04,2003.99,ONLINE,67,False
5789,INV-06645,CUS-0248,2022-10-03,51309.2,RTGS,28,True
5790,INV-06646,CUS-0426,2023-04-16,2443.68,RTGS,54,False
5791,INV-06648,CUS-0475,2024-02-08,7137.51,ONLINE,41,True
5792,INV-06649,CUS-0042,2023-07-09,1961.85,ONLINE,60,True
5793,INV-06651,CUS-0106,2023-03-19,4036.97,NEFT,55,True
5794,INV-06652,CUS-0456,2022-12-27,2657.92,RTGS,59,True
5795,INV-06653,CUS-0154,2024-03-09,896.94,NEFT,55,True
5796,INV-06654,CUS-0121,2022-08-28,18389.49,RTGS,44,True
5797,INV-06656,CUS-0386,2024-03-07,4045.49,RTGS,60,True
5798,INV-06657,CUS-0096,2022-08-23,48832.69,ONLINE,29,True
5799,INV-06658,CUS-0373,2023-04-15,30429.81,CHEQUE,45,True
5800,INV-06659,CUS-0315,2023-11-27,6730.25,ONLINE,59,True
5801,INV-06660,CUS-0483,2022-09-09,347.54,NEFT,27,True
5802,INV-06661,CUS-0064,2022-12-24,18420.62,ONLINE,25,True
5803,INV-06662,CUS-0239,2023-10-05,4673.25,CHEQUE,72,False
5804,INV-06663,CUS-0467,2023-04-07,643.94,RTGS,41,True
5805,INV-06664,CUS-0338,2023-02-27,13407.69,CHEQUE,56,True
5806,INV-06665,CUS-0149,2023-01-04,4557.65,CHEQUE,56,False
5807,INV-06666,CUS-0104,2023-10-11,847.7,NEFT,60,True
5808,INV-06667,CUS-0124,2024-04-26,3393.6,RTGS,68,False
5809,INV-06668,CUS-0373,2023-07-29,83529.19,CHEQUE,41,True
5810,INV-06669,CUS-0411,2024-05-08,23316.72,RTGS,41,True
5811,INV-06670,CUS-0021,2023-05-17,3887.65,RTGS,25,True
5812,INV-06671,CUS-0192,2024-02-20,18778.01,CHEQUE,27,True
5813,INV-06672,CUS-0479,2023-09-09,6787.01,CHEQUE,73,False
5814,INV-06674,CUS-0448,2023-04-16,1429.62,CHEQUE,57,True
5815,INV-06675,CUS-0380,2024-01-23,423.53,RTGS,45,True
5816,INV-06676,CUS-0365,2022-10-07,4891.39,CHEQUE,42,True
5817,INV-06677,CUS-0302,2024-02-28,2198.32,ONLINE,25,True
5818,INV-06678,CUS-0147,2022-11-30,2587.16,ONLINE,60,True
5819,INV-06679,CUS-0171,2023-06-08,2898.23,ONLINE,45,True
5820,INV-06680,CUS-0382,2022-06-13,8213.35,NEFT,55,True
5821,INV-06681,CUS-0281,2022-06-21,25050.21,ONLINE,60,True
5822,INV-06682,CUS-0059,2024-02-01,3163.61,ONLINE,55,False
5823,INV-06683,CUS-0145,2024-03-13,2436.62,NEFT,60,True
5824,INV-06685,CUS-0199,2022-05-30,2031.02,CHEQUE,45,True
5825,INV-06686,CUS-0265,2022-10-04,76089.56,NEFT,45,True
5826,INV-06687,CUS-0393,2023-12-15,10013.73,CHEQUE,45,True
5827,INV-06688,CUS-0153,2022-06-15,5384.84,CHEQUE,58,True
5828,INV-06689,CUS-0066,2023-02-10,6461.95,RTGS,42,True
5829,INV-06690,CUS-0478,2024-01-14,8705.34,ONLINE,26,True
5830,INV-06691,CUS-0185,2023-11-21,2227.5,NEFT,62,False
5831,INV-06692,CUS-0239,2023-12-12,33303.76,NEFT,42,True
5832,INV-06693,CUS-0338,2023-04-21,8978.54,CHEQUE,56,True
5833,INV-06694,CUS-0223,2024-03-26,5127.85,RTGS,61,False
5834,INV-06695,CUS-0049,2023-03-10,1773.55,RTGS,60,False
5835,INV-06696,CUS-0031,2023-02-19,36403.2,RTGS,56,True
5836,INV-06697,CUS-0467,2022-11-06,1839.34,RTGS,43,True
5837,INV-06698,CUS-0309,2022-10-12,10155.67,ONLINE,59,True
5838,INV-06701,CUS-0449,2023-06-05,738.05,NEFT,30,True
5839,INV-06702,CUS-0309,2023-09-08,28734.97,NEFT,57,True
5840,INV-06703,CUS-0283,2023-09-02,2654.06,CHEQUE,27,True
5841,INV-06704,CUS-0208,2023-07-25,3326.8,ONLINE,86,False
5842,INV-06706,CUS-0250,2023-05-09,4157.92,ONLINE,56,False
5843,INV-06707,CUS-0360,2022-08-06,146.5,CHEQUE,41,True
5844,INV-06708,CUS-0217,2023-02-14,270.17,NEFT,60,True
5845,INV-06709,CUS-0139,2023-07-09,1094.3,ONLINE,49,False
5846,INV-06710,CUS-0405,2023-06-21,847.65,ONLINE,25,True
5847,INV-06711,CUS-0314,2023-08-24,1212.32,CHEQUE,63,False
5848,INV-06712,CUS-0491,2023-06-06,3735.94,ONLINE,40,True
5849,INV-06713,CUS-0159,2022-08-10,693.86,ONLINE,29,True
5850,INV-06714,CUS-0022,2022-09-29,23582.45,NEFT,60,True
5851,INV-06715,CUS-0403,2022-06-10,43692.01,CHEQUE,44,True
5852,INV-06716,CUS-0056,2023-02-20,1882.75,ONLINE,28,True
5853,INV-06717,CUS-0138,2022-09-16,12792.71,RTGS,44,True
5854,INV-06718,CUS-0166,2024-01-05,4491.65,CHEQUE,44,True
5855,INV-06719,CUS-0354,2023-02-23,8806.08,ONLINE,51,False
5856,INV-06720,CUS-0384,2022-09-01,1997.45,ONLINE,43,True
5857,INV-06722,CUS-0463,2024-03-12,20885.4,RTGS,71,False
5858,INV-06723,CUS-0416,2022-12-06,343.15,ONLINE,28,True
5859,INV-06724,CUS-0435,2023-10-21,4391.77,CHEQUE,59,True
5860,INV-06725,CUS-0062,2022-08-20,672.97,RTGS,43,True
5861,INV-06726,CUS-0483,2023-03-31,9288.64,CHEQUE,29,True
5862,INV-06727,CUS-0366,2023-01-09,5093.64,ONLINE,29,True
5863,INV-06728,CUS-0296,2023-04-03,227.45,CHEQUE,29,True
5864,INV-06730,CUS-0107,2023-05-15,7897.13,NEFT,58,False
5865,INV-06731,CUS-0170,2023-10-28,2861.08,NEFT,44,True
5866,INV-06732,CUS-0256,2022-08-25,875.01,CHEQUE,55,True
5867,INV-06733,CUS-0436,2023-12-25,1425.78,RTGS,29,True
5868,INV-06735,CUS-0332,2023-05-04,2307.03,RTGS,56,True
5869,INV-06736,CUS-0018,2023-08-01,1063.96,CHEQUE,27,True
5870,INV-06737,CUS-0238,2024-02-13,5001.26,RTGS,43,True
5871,INV-06738,CUS-0317,2023-04-21,1062.93,NEFT,28,True
5872,INV-06739,CUS-0038,2022-05-28,1028.28,CHEQUE,28,True
5873,INV-06741,CUS-0468,2023-07-28,48053.66,RTGS,29,True
5874,INV-06743,CUS-0163,2022-09-23,3276.07,RTGS,60,True
5875,INV-06744,CUS-0466,2024-05-27,931.16,ONLINE,60,True
5876,INV-06745,CUS-0251,2023-01-28,572.32,CHEQUE,59,True
5877,INV-06746,CUS-0131,2023-07-21,1346.06,CHEQUE,26,True
5878,INV-06747,CUS-0327,2022-10-04,10656.1,ONLINE,29,True
5879,INV-06748,CUS-0370,2022-08-07,13749.82,RTGS,40,True
5880,INV-06749,CUS-0483,2022-08-30,1026.44,NEFT,32,False
5881,INV-06750,CUS-0363,2024-03-13,3231.04,CHEQUE,66,False
5882,INV-06751,CUS-0403,2022-10-06,31876.47,NEFT,41,True
5883,INV-06752,CUS-0260,2022-07-29,6413.39,CHEQUE,42,True
5884,INV-06753,CUS-0113,2023-08-12,4491.23,RTGS,45,True
5885,INV-06754,CUS-0437,2024-04-23,4871.26,ONLINE,58,True
5886,INV-06756,CUS-0223,2022-06-27,11664.97,ONLINE,87,False
5887,INV-06757,CUS-0089,2023-03-26,16857.09,NEFT,57,True
5888,INV-06758,CUS-0362,2023-05-26,663.87,ONLINE,26,True
5889,INV-06759,CUS-0487,2024-04-25,3381.99,NEFT,50,False
5890,INV-06760,CUS-0011,2022-07-05,1796.01,CHEQUE,57,True
5891,INV-06761,CUS-0450,2024-02-24,37332.92,NEFT,60,True
5892,INV-06762,CUS-0087,2022-11-01,3548.67,RTGS,30,True
5893,INV-06763,CUS-0196,2022-08-25,4427.63,ONLINE,44,True
5894,INV-06764,CUS-0139,2024-04-29,6365.1,ONLINE,43,True
5895,INV-06765,CUS-0422,2022-05-29,701.78,RTGS,41,True
5896,INV-06766,CUS-0110,2023-01-15,1364.13,NEFT,29,True
5897,INV-06767,CUS-0397,2023-08-06,1738.01,CHEQUE,55,True
5898,INV-06768,CUS-0003,2022-12-30,7970.57,ONLINE,42,True
5899,INV-06769,CUS-0369,2023-03-21,7588.39,NEFT,43,True
5900,INV-06771,CUS-0332,2024-02-01,4140.1,RTGS,57,True
5901,INV-06773,CUS-0481,2022-09-27,23927.65,CHEQUE,43,True
5902,INV-06776,CUS-0462,2022-10-24,400.9,RTGS,89,False
5903,INV-06777,CUS-0140,2023-07-09,31380.98,ONLINE,28,True
5904,INV-06778,CUS-0253,2024-01-02,5014.37,ONLINE,41,True
5905,INV-06779,CUS-0283,2022-11-21,2998.07,NEFT,27,True
5906,INV-06780,CUS-0362,2022-12-01,1793.41,CHEQUE,29,True
5907,INV-06781,CUS-0265,2024-02-26,43249.92,RTGS,43,True
5908,INV-06782,CUS-0138,2022-06-17,14467.78,CHEQUE,42,True
5909,INV-06783,CUS-0098,2022-10-14,1476.28,ONLINE,25,True
5910,INV-06784,CUS-0408,2023-01-04,15585.63,CHEQUE,73,False
5911,INV-06785,CUS-0181,2022-09-23,3750.05,ONLINE,42,True
5912,INV-06786,CUS-0050,2024-02-02,15367.72,NEFT,45,True
5913,INV-06787,CUS-0031,2023-04-18,13329.3,RTGS,58,True
5914,INV-06788,CUS-0200,2023-03-20,887.35,NEFT,43,False
5915,INV-06789,CUS-0331,2022-11-18,3161.5,CHEQUE,59,True
5916,INV-06790,CUS-0489,2022-10-25,2738.39,ONLINE,58,True
5917,INV-06791,CUS-0219,2022-08-01,9884.12,RTGS,71,False
5918,INV-06792,CUS-0117,2023-10-14,2058.06,ONLINE,27,True
5919,INV-06794,CUS-0086,2023-10-27,1119.38,CHEQUE,59,True
5920,INV-06795,CUS-0213,2023-07-09,338.71,NEFT,55,True
5921,INV-06796,CUS-0273,2023-08-30,1036.95,ONLINE,28,True
5922,INV-06797,CUS-0162,2023-03-12,15138.75,ONLINE,25,True
5923,INV-06799,CUS-0233,2023-01-24,7648.75,ONLINE,49,False
5924,INV-06800,CUS-0149,2022-12-06,39710.17,ONLINE,44,True
5925,INV-06801,CUS-0146,2022-10-19,105424.74,NEFT,41,True
5926,INV-06802,CUS-0338,2022-09-10,18271.6,NEFT,55,True
5927,INV-06803,CUS-0317,2024-01-01,787.88,CHEQUE,30,True
5928,INV-06804,CUS-0416,2022-12-04,2798.46,RTGS,30,True
5929,INV-06805,CUS-0096,2024-04-02,10837.82,CHEQUE,25,True
5930,INV-06806,CUS-0007,2023-02-06,3290.96,RTGS,40,True
5931,INV-06807,CUS-0386,2023-06-06,1065.39,RTGS,56,True
5932,INV-06808,CUS-0259,2022-12-13,88.82,NEFT,41,True
5933,INV-06809,CUS-0072,2023-06-29,11747.58,NEFT,84,False
5934,INV-06810,CUS-0426,2023-10-30,5431.62,NEFT,41,True
5935,INV-06811,CUS-0009,2022-07-17,21282.29,ONLINE,29,True
5936,INV-06812,CUS-0074,2023-08-28,8800.33,RTGS,26,True
5937,INV-06813,CUS-0236,2023-08-20,80127.26,CHEQUE,56,True
5938,INV-06816,CUS-0460,2024-03-02,4308.01,RTGS,42,True
5939,INV-06818,CUS-0333,2023-06-06,3260.03,NEFT,58,True
5940,INV-06819,CUS-0297,2023-01-14,4679.1,ONLINE,43,True
5941,INV-06820,CUS-0099,2022-10-06,46297.86,NEFT,44,True
5942,INV-06821,CUS-0076,2024-04-25,7310.16,NEFT,56,True
5943,INV-06822,CUS-0308,2022-12-24,27053.27,ONLINE,44,True
5944,INV-06823,CUS-0071,2022-12-08,6264.55,RTGS,42,True
5945,INV-06824,CUS-0270,2023-12-10,2798.5,CHEQUE,71,False
5946,INV-06825,CUS-0072,2024-04-23,14233.65,RTGS,70,False
5947,INV-06826,CUS-0380,2024-02-16,1181.36,CHEQUE,41,True
5948,INV-06827,CUS-0056,2024-03-21,690.49,NEFT,25,True
5949,INV-06828,CUS-0208,2022-10-16,5591.98,CHEQUE,56,True
5950,INV-06829,CUS-0005,2022-09-09,766.26,RTGS,60,True
5951,INV-06830,CUS-0134,2024-03-16,386.79,NEFT,60,True
5952,INV-06831,CUS-0214,2023-04-21,189.67,NEFT,25,True
5953,INV-06832,CUS-0173,2023-02-24,2022.86,NEFT,59,True
5954,INV-06833,CUS-0090,2023-11-08,15144.35,ONLINE,42,True
5955,INV-06834,CUS-0248,2023-11-17,38204.54,CHEQUE,30,True
5956,INV-06835,CUS-0217,2022-08-31,32912.76,RTGS,56,True
5957,INV-06836,CUS-0031,2022-12-27,15527.94,CHEQUE,57,True
5958,INV-06837,CUS-0499,2023-05-23,649.86,NEFT,57,True
5959,INV-06838,CUS-0277,2023-02-22,4844.27,CHEQUE,58,True
5960,INV-06839,CUS-0087,2023-04-28,4240.39,NEFT,29,True
5961,INV-06840,CUS-0332,2023-08-02,682.33,ONLINE,55,True
5962,INV-06841,CUS-0379,2022-12-02,8534.95,RTGS,45,True
5963,INV-06842,CUS-0047,2024-03-27,21652.56,CHEQUE,56,True
5964,INV-06846,CUS-0021,2023-10-19,1004.07,NEFT,28,True
5965,INV-06847,CUS-0017,2024-04-27,1207.49,CHEQUE,60,True
5966,INV-06848,CUS-0285,2023-07-10,618.98,CHEQUE,74,False
5967,INV-06849,CUS-0458,2023-09-28,2249.77,ONLINE,27,True
5968,INV-06850,CUS-0348,2023-04-17,331.85,NEFT,26,True
5969,INV-06851,CUS-0358,2022-11-18,9654.07,NEFT,55,False
5970,INV-06852,CUS-0403,2023-02-18,7111.91,ONLINE,41,True
5971,INV-06853,CUS-0457,2023-08-18,751.13,RTGS,55,True
5972,INV-06855,CUS-0054,2023-05-12,3313.43,ONLINE,45,False
5973,INV-06856,CUS-0161,2023-02-07,109939.04,RTGS,55,True
5974,INV-06857,CUS-0025,2024-02-24,7330.63,NEFT,30,True
5975,INV-06858,CUS-0132,2023-10-28,1075.01,ONLINE,64,False
5976,INV-06859,CUS-0428,2023-10-04,1523.06,RTGS,57,False
5977,INV-06860,CUS-0431,2022-11-07,5581.84,RTGS,43,True
5978,INV-06861,CUS-0371,2023-05-23,58894.36,CHEQUE,55,False
5979,INV-06863,CUS-0498,2024-05-05,899.51,CHEQUE,57,True
5980,INV-06865,CUS-0190,2023-07-19,410.01,ONLINE,40,True
5981,INV-06866,CUS-0034,2024-01-10,906.21,RTGS,49,False
5982,INV-06867,CUS-0274,2024-02-19,122514.68,CHEQUE,55,True
5983,INV-06868,CUS-0315,2022-11-24,7477.68,CHEQUE,60,True
5984,INV-06869,CUS-0195,2023-05-09,13820.25,RTGS,42,True
5985,INV-06870,CUS-0168,2023-10-25,1926.48,RTGS,58,True
5986,INV-06871,CUS-0010,2022-06-21,131937.4,CHEQUE,28,True
5987,INV-06872,CUS-0382,2024-01-15,10351.62,NEFT,57,True
5988,INV-06875,CUS-0313,2024-04-29,4293.4,ONLINE,56,True
5989,INV-06876,CUS-0048,2023-04-26,16606.84,NEFT,60,True
5990,INV-06877,CUS-0062,2022-09-06,1567.0,RTGS,42,True
5991,INV-06878,CUS-0162,2024-02-22,1638.73,NEFT,29,True
5992,INV-06879,CUS-0040,2024-03-15,50654.36,NEFT,44,True
5993,INV-06880,CUS-0406,2024-04-15,8664.57,NEFT,58,True
5994,INV-06881,CUS-0116,2023-06-01,2220.16,ONLINE,29,True
5995,INV-06882,CUS-0365,2022-06-06,25381.58,CHEQUE,40,True
5996,INV-06883,CUS-0124,2022-08-07,1286.21,RTGS,42,True
5997,INV-06884,CUS-0216,2024-05-01,2042.32,CHEQUE,60,True
5998,INV-06885,CUS-0098,2022-08-09,682.34,ONLINE,29,True
5999,INV-06886,CUS-0251,2023-07-15,1274.09,CHEQUE,56,True
6000,INV-06887,CUS-0435,2022-10-29,1937.8,NEFT,60,True
6001,INV-06888,CUS-0474,2023-01-28,9006.33,RTGS,55,True
