invoice_id,customer_id,invoice_date,due_date,payment_date,invoice_amount,paid_amount,outstanding_amount,days_overdue,aging_bucket,invoice_status,product_category,region
INV-04890,CUS-0439,2022-05-24,2022-07-08,2022-07-06,1081.13,1081.13,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-04891,CUS-0429,2022-06-24,2022-07-24,,27090.23,0.0,27090.23,616,90+,OVERDUE,HARDWARE,NORTH
INV-04892,CUS-0204,2022-12-14,2023-01-28,2023-01-26,2710.01,2710.01,0.0,0,PAID,PAID,SERVICES,WEST
INV-04893,CUS-0239,2023-06-16,2023-07-31,2023-08-25,20422.29,20422.29,0.0,0,PAID,PAID,SERVICES,EAST
INV-04894,CUS-0428,2022-04-26,2022-06-10,2022-06-05,852.1,852.1,0.0,0,PAID,PAID,SERVICES,WEST
INV-04895,CUS-0423,2022-07-30,2022-09-13,2022-09-11,1453.11,1453.11,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-04896,CUS-0169,2022-05-19,2022-06-18,2022-06-17,308.25,308.25,0.0,0,PAID,PAID,SERVICES,EAST
INV-04897,CUS-0086,2023-09-16,2023-11-15,2023-11-12,7572.71,7572.71,0.0,0,PAID,PAID,SERVICES,EAST
INV-04898,CUS-0215,2023-06-03,2023-07-03,2023-06-28,9408.21,9408.21,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-04899,CUS-0179,2022-11-16,2023-01-15,,11288.08,5808.42,5479.66,441,90+,PARTIAL,SERVICES,EAST
INV-04900,CUS-0483,2023-12-10,2024-01-09,2024-01-04,4229.69,4229.69,0.0,0,PAID,PAID,SERVICES,WEST
INV-04901,CUS-0312,2022-07-11,2022-08-25,2022-08-23,7827.96,7827.96,0.0,0,PAID,PAID,HARDWARE,WEST
INV-04902,CUS-0278,2022-09-26,2022-11-10,2022-11-06,2520.86,2520.86,0.0,0,PAID,PAID,SERVICES,NORTH
INV-04903,CUS-0496,2022-06-18,2022-07-18,2022-07-17,2213.63,2213.63,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-04904,CUS-0495,2023-06-13,2023-08-12,2023-08-12,1150.19,1150.19,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-04905,CUS-0209,2023-09-06,2023-10-06,2023-10-02,3703.33,3703.33,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-04906,CUS-0486,2023-07-29,2023-09-12,2023-09-28,4990.63,4990.63,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-04907,CUS-0238,2023-08-09,2023-09-23,2023-09-21,948.33,948.33,0.0,0,PAID,PAID,SERVICES,EAST
INV-04908,CUS-0345,2022-04-03,2022-06-02,2022-06-01,12107.05,12107.05,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-04909,CUS-0417,2023-10-16,2023-11-15,2023-11-12,25980.39,25980.39,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-04910,CUS-0299,2023-04-09,2023-06-08,2023-06-04,3374.85,3374.85,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-04911,CUS-0076,2022-04-30,2022-06-29,2022-06-27,9521.28,9521.28,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-04912,CUS-0008,2024-02-11,2024-04-11,2024-04-11,19378.31,19378.31,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-04913,CUS-0195,2023-06-06,2023-07-21,2023-07-18,8043.03,8043.03,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-04914,CUS-0119,2023-03-17,2023-04-16,2023-04-16,4386.25,4386.25,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-04915,CUS-0198,2023-11-07,2024-01-06,2024-01-18,5631.17,5631.17,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-04916,CUS-0322,2024-01-04,2024-02-18,2024-02-17,46567.06,46567.06,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-04917,CUS-0121,2022-06-12,2022-07-27,2022-07-26,18501.85,18501.85,0.0,0,PAID,PAID,SERVICES,EAST
INV-04918,CUS-0498,2022-09-09,2022-11-08,2022-11-08,1427.83,1427.83,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-04919,CUS-0137,2023-09-05,2023-11-04,2023-11-03,3330.51,3330.51,0.0,0,PAID,PAID,SERVICES,NORTH
INV-04920,CUS-0358,2023-10-05,2023-11-19,2023-11-17,9600.94,9600.94,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-04921,CUS-0225,2022-05-05,2022-06-19,2022-06-18,122.66,122.66,0.0,0,PAID,PAID,HARDWARE,WEST
INV-04922,CUS-0426,2022-11-03,2022-12-18,2022-12-13,340.43,340.43,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-04923,CUS-0337,2023-03-20,2023-05-19,2023-05-14,8775.94,8775.94,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-04924,CUS-0079,2024-01-08,2024-02-07,2024-03-02,3856.27,3856.27,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-04925,CUS-0466,2023-09-11,2023-11-10,,1845.93,751.68,1094.25,142,90+,PARTIAL,HARDWARE,SOUTH
INV-04926,CUS-0277,2022-08-20,2022-10-19,2022-10-14,670.92,670.92,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-04927,CUS-0127,2023-11-23,2024-01-07,,3319.1,1298.87,2020.23,84,61-90,PARTIAL,SERVICES,WEST
INV-04928,CUS-0206,2023-07-15,2023-08-29,,17786.04,9325.01,8461.03,215,90+,PARTIAL,SOFTWARE,WEST
INV-04929,CUS-0135,2024-03-01,2024-03-31,2024-03-27,165244.65,165244.65,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-04930,CUS-0185,2022-12-10,2023-02-08,,1296.09,0.0,1296.09,417,90+,OVERDUE,MAINTENANCE,SOUTH
INV-04931,CUS-0163,2023-09-14,2023-11-13,2023-11-29,2447.32,2447.32,0.0,0,PAID,PAID,SERVICES,NORTH
INV-04932,CUS-0022,2023-09-02,2023-11-01,2023-11-29,15698.32,15698.32,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-04933,CUS-0197,2023-01-22,2023-02-21,2023-02-20,42829.17,42829.17,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-04934,CUS-0444,2022-07-23,2022-09-21,2022-09-16,3615.2,3615.2,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-04935,CUS-0499,2022-05-27,2022-07-26,2022-07-26,1536.03,1536.03,0.0,0,PAID,PAID,HARDWARE,WEST
INV-04936,CUS-0343,2023-04-16,2023-05-31,2023-05-27,2836.59,2836.59,0.0,0,PAID,PAID,SERVICES,WEST
INV-04937,CUS-0047,2023-07-19,2023-09-17,2023-09-15,20495.85,20495.85,0.0,0,PAID,PAID,SERVICES,WEST
INV-04938,CUS-0304,2022-10-12,2022-11-11,2022-11-10,1503.38,1503.38,0.0,0,PAID,PAID,SERVICES,EAST
INV-04939,CUS-0427,2022-09-05,2022-11-04,2022-11-04,3321.59,3321.59,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-04940,CUS-0202,2023-04-10,2023-05-25,2023-05-22,14899.19,14899.19,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-04941,CUS-0446,2022-09-25,2022-11-24,2022-11-23,9864.89,9864.89,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-04942,CUS-0329,2024-01-23,2024-03-23,2024-03-30,8410.69,8410.69,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-04943,CUS-0336,2023-07-07,2023-08-21,2023-09-08,1065.71,1065.71,0.0,0,PAID,PAID,SERVICES,WEST
INV-04944,CUS-0268,2022-06-13,2022-07-13,2022-07-08,822.85,822.85,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-04945,CUS-0451,2023-10-11,2023-11-25,,23906.73,0.0,23906.73,127,90+,OVERDUE,SERVICES,SOUTH
INV-04946,CUS-0402,2023-02-11,2023-03-13,2023-03-11,332.8,332.8,0.0,0,PAID,PAID,SERVICES,NORTH
INV-04947,CUS-0153,2023-10-22,2023-12-21,2023-12-18,7086.25,7086.25,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-04948,CUS-0237,2022-11-21,2023-01-05,2023-01-05,373.89,373.89,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-04949,CUS-0230,2022-08-13,2022-09-27,2022-09-24,38182.73,38182.73,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-04950,CUS-0011,2022-12-05,2023-02-03,2023-01-31,270.26,270.26,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-04951,CUS-0474,2022-10-07,2022-12-06,2022-12-03,9435.49,9435.49,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-04952,CUS-0352,2022-05-04,2022-07-03,2022-06-28,1170.2,1170.2,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-04953,CUS-0094,2023-10-02,2023-12-01,2023-12-01,14334.92,14334.92,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-04954,CUS-0439,2023-02-24,2023-04-10,2023-04-06,1523.52,1523.52,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-04955,CUS-0484,2023-11-29,2023-12-29,2023-12-26,1049.6,1049.6,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-04956,CUS-0418,2022-06-18,2022-07-18,2022-08-09,1614.9,1614.9,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-04957,CUS-0287,2022-10-19,2022-12-18,2022-12-15,622.73,622.73,0.0,0,PAID,PAID,SERVICES,WEST
INV-04958,CUS-0309,2022-10-01,2022-11-30,2022-11-26,56515.51,56515.51,0.0,0,PAID,PAID,HARDWARE,WEST
INV-04959,CUS-0193,2023-06-03,2023-07-18,2023-08-16,972.67,972.67,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-04960,CUS-0391,2022-07-18,2022-09-01,2022-09-10,818.96,818.96,0.0,0,PAID,PAID,HARDWARE,WEST
INV-04961,CUS-0315,2023-08-13,2023-10-12,2023-10-11,1734.69,1734.69,0.0,0,PAID,PAID,SERVICES,NORTH
INV-04962,CUS-0371,2024-02-16,2024-03-17,2024-03-21,14226.75,14226.75,0.0,0,PAID,PAID,HARDWARE,EAST
INV-04963,CUS-0160,2022-08-08,2022-09-22,2022-09-18,2545.92,2545.92,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-04964,CUS-0496,2023-07-28,2023-08-27,,648.32,0.0,648.32,217,90+,OVERDUE,MAINTENANCE,EAST
INV-04965,CUS-0241,2022-09-08,2022-11-07,2022-11-05,1564.83,1564.83,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-04966,CUS-0316,2023-09-17,2023-11-01,2023-11-14,1865.45,1865.45,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-04967,CUS-0225,2023-04-02,2023-05-17,2023-05-17,412.31,412.31,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-04968,CUS-0401,2022-07-05,2022-08-19,2022-08-14,4331.28,4331.28,0.0,0,PAID,PAID,HARDWARE,WEST
INV-04969,CUS-0201,2022-08-28,2022-10-12,2022-10-29,3676.93,3676.93,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-04970,CUS-0111,2023-11-28,2024-01-12,2024-01-10,18971.22,18971.22,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-04971,CUS-0260,2023-05-16,2023-06-30,2023-07-20,29825.27,29825.27,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-04972,CUS-0007,2024-02-02,2024-03-18,2024-03-17,564.28,564.28,0.0,0,PAID,PAID,SERVICES,NORTH
INV-04973,CUS-0339,2023-09-18,2023-11-02,2023-10-31,9729.66,9729.66,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-04974,CUS-0441,2022-12-05,2023-01-04,2023-01-03,2640.32,2640.32,0.0,0,PAID,PAID,HARDWARE,EAST
INV-04975,CUS-0229,2023-09-10,2023-10-10,2023-11-04,1563.15,1563.15,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-04976,CUS-0494,2022-06-05,2022-08-04,2022-07-31,4693.58,4693.58,0.0,0,PAID,PAID,SERVICES,EAST
INV-04977,CUS-0335,2022-08-09,2022-10-08,2022-10-08,11664.85,11664.85,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-04978,CUS-0400,2022-05-23,2022-07-07,2022-07-04,15419.81,15419.81,0.0,0,PAID,PAID,HARDWARE,WEST
INV-04979,CUS-0409,2022-05-11,2022-06-10,2022-06-08,2483.3,2483.3,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-04980,CUS-0203,2022-10-08,2022-12-07,,1548.76,652.63,896.13,480,90+,PARTIAL,SOFTWARE,EAST
INV-04981,CUS-0024,2023-11-20,2024-01-04,2024-01-27,961.95,961.95,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-04982,CUS-0127,2023-01-19,2023-03-05,2023-03-02,1201.19,1201.19,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-04983,CUS-0376,2022-06-11,2022-07-26,2022-07-23,1057.68,1057.68,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-04984,CUS-0379,2022-10-10,2022-11-24,2022-11-21,1845.72,1845.72,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-04985,CUS-0204,2023-04-12,2023-05-27,,2552.09,1210.29,1341.8,309,90+,PARTIAL,HARDWARE,NORTH
INV-04986,CUS-0465,2023-12-30,2024-02-28,2024-02-27,966.66,966.66,0.0,0,PAID,PAID,SERVICES,EAST
INV-04987,CUS-0464,2022-07-06,2022-08-20,2022-09-11,7288.22,7288.22,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-04988,CUS-0164,2022-07-21,2022-08-20,2022-08-20,13660.22,13660.22,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-04989,CUS-0235,2024-02-14,2024-03-30,2024-03-27,5696.22,5696.22,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-04990,CUS-0227,2023-11-12,2023-12-12,2023-12-21,1786.43,1786.43,0.0,0,PAID,PAID,SERVICES,NORTH
INV-04991,CUS-0079,2023-09-29,2023-10-29,2023-10-27,1047.08,1047.08,0.0,0,PAID,PAID,HARDWARE,EAST
INV-04992,CUS-0483,2023-04-18,2023-05-18,2023-05-17,1140.89,1140.89,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-04993,CUS-0064,2022-08-11,2022-09-10,2022-09-08,3682.92,3682.92,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-04994,CUS-0444,2022-10-13,2022-12-12,2022-12-08,410.81,410.81,0.0,0,PAID,PAID,SERVICES,EAST
INV-04995,CUS-0486,2022-07-23,2022-09-06,2022-09-06,7966.6,7966.6,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-04996,CUS-0159,2022-06-17,2022-07-17,2022-07-13,1116.49,1116.49,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-04997,CUS-0067,2022-12-09,2023-02-07,,10719.79,0.0,10719.79,418,90+,OVERDUE,SERVICES,EAST
INV-04998,CUS-0375,2022-07-12,2022-08-26,,973.56,428.79,544.77,583,90+,PARTIAL,SERVICES,WEST
INV-04999,CUS-0122,2023-01-08,2023-02-22,2023-02-18,387.72,387.72,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-05000,CUS-0166,2024-03-17,2024-05-01,2024-04-27,3891.94,3891.94,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-05001,CUS-0217,2023-09-24,2023-11-23,2023-11-18,986.41,986.41,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-05002,CUS-0012,2022-05-02,2022-06-16,2022-06-14,13321.12,13321.12,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-05003,CUS-0055,2023-12-03,2024-01-17,2024-01-14,1692.31,1692.31,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-05004,CUS-0012,2022-12-01,2023-01-15,2023-01-11,5877.78,5877.78,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-05005,CUS-0467,2023-11-24,2024-01-08,2024-01-05,722.69,722.69,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-05006,CUS-0013,2024-01-24,2024-02-23,2024-03-09,4342.84,4342.84,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-05007,CUS-0404,2022-08-28,2022-10-27,2022-10-26,12278.75,12278.75,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-05008,CUS-0287,2024-01-19,2024-03-19,2024-04-14,2985.05,2985.05,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-05009,CUS-0260,2023-03-26,2023-05-10,2023-05-07,27024.52,27024.52,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-05010,CUS-0446,2023-10-25,2023-12-24,2023-12-20,10091.93,10091.93,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-05011,CUS-0105,2022-05-02,2022-06-16,2022-06-16,244.58,244.58,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-05012,CUS-0171,2023-02-14,2023-03-31,2023-03-30,3040.98,3040.98,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-05013,CUS-0032,2022-08-23,2022-10-22,2022-10-21,1126.93,1126.93,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-05014,CUS-0259,2022-09-14,2022-10-29,2022-10-26,308.57,308.57,0.0,0,PAID,PAID,HARDWARE,WEST
INV-05015,CUS-0444,2022-12-02,2023-01-31,2023-02-22,1765.53,1765.53,0.0,0,PAID,PAID,HARDWARE,WEST
INV-05016,CUS-0420,2022-08-03,2022-09-17,2022-09-16,1345.04,1345.04,0.0,0,PAID,PAID,SERVICES,WEST
INV-05017,CUS-0068,2023-07-28,2023-09-11,2023-09-10,2230.74,2230.74,0.0,0,PAID,PAID,SERVICES,NORTH
INV-05018,CUS-0468,2022-07-16,2022-08-15,2022-08-14,3734.22,3734.22,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-05019,CUS-0176,2022-10-17,2022-12-01,2022-11-29,1913.21,1913.21,0.0,0,PAID,PAID,SERVICES,EAST
INV-05020,CUS-0477,2023-01-16,2023-03-02,2023-02-28,933.34,933.34,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-05021,CUS-0351,2024-03-08,2024-05-07,,2689.15,1486.29,1202.86,0,CURRENT,PARTIAL,HARDWARE,EAST
INV-05022,CUS-0014,2023-12-10,2024-02-08,2024-02-06,3322.85,3322.85,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-05023,CUS-0378,2023-03-22,2023-04-21,2023-04-18,2447.92,2447.92,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-05024,CUS-0137,2022-04-18,2022-06-17,2022-06-17,2913.63,2913.63,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-05025,CUS-0100,2022-12-29,2023-01-28,2023-01-28,777.99,777.99,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-05026,CUS-0259,2022-05-09,2022-06-23,2022-06-22,855.02,855.02,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-05027,CUS-0050,2022-11-22,2023-01-06,2023-02-05,5340.02,5340.02,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-05028,CUS-0205,2022-11-20,2023-01-04,2023-01-27,1746.19,1746.19,0.0,0,PAID,PAID,SERVICES,WEST
INV-05029,CUS-0393,2023-03-08,2023-04-22,2023-05-11,2399.78,2399.78,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-05030,CUS-0081,2023-10-15,2023-11-14,2023-11-10,16486.52,16486.52,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-05031,CUS-0042,2024-02-21,2024-04-21,2024-04-20,8627.72,8627.72,0.0,0,PAID,PAID,SERVICES,EAST
INV-05032,CUS-0084,2024-01-05,2024-03-05,2024-03-05,1223.9,1223.9,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-05033,CUS-0474,2023-11-06,2024-01-05,2024-01-02,66251.99,66251.99,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-05034,CUS-0279,2023-12-09,2024-01-23,2024-01-19,1422.06,1422.06,0.0,0,PAID,PAID,HARDWARE,WEST
INV-05035,CUS-0315,2022-05-25,2022-07-24,2022-07-24,2127.12,2127.12,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-05036,CUS-0322,2022-06-29,2022-08-13,2022-08-08,7761.19,7761.19,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-05037,CUS-0404,2023-09-25,2023-11-24,2023-11-23,22884.66,22884.66,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-05038,CUS-0218,2023-07-13,2023-09-11,2023-09-09,56944.96,56944.96,0.0,0,PAID,PAID,SERVICES,NORTH
INV-05039,CUS-0431,2024-01-04,2024-02-18,2024-02-15,1837.66,1837.66,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-05040,CUS-0378,2023-11-06,2023-12-06,,27680.19,11283.11,16397.08,116,90+,PARTIAL,MAINTENANCE,SOUTH
INV-05041,CUS-0193,2024-02-15,2024-03-31,,5088.04,0.0,5088.04,0,CURRENT,OVERDUE,SERVICES,NORTH
INV-05042,CUS-0395,2022-12-26,2023-02-09,,1227.53,542.82,684.71,416,90+,PARTIAL,MAINTENANCE,WEST
INV-05043,CUS-0041,2022-09-09,2022-10-09,2022-10-08,2172.82,2172.82,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-05044,CUS-0249,2022-04-07,2022-05-07,2022-05-03,1893.56,1893.56,0.0,0,PAID,PAID,SERVICES,EAST
INV-05045,CUS-0276,2023-11-05,2023-12-20,2023-12-16,28653.68,28653.68,0.0,0,PAID,PAID,SERVICES,WEST
INV-05046,CUS-0335,2022-11-03,2023-01-02,2023-01-25,12053.38,12053.38,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-05047,CUS-0004,2023-06-03,2023-07-18,2023-07-18,15056.46,15056.46,0.0,0,PAID,PAID,SERVICES,EAST
INV-05048,CUS-0084,2023-05-25,2023-07-24,,4245.83,1534.49,2711.34,251,90+,PARTIAL,SOFTWARE,WEST
INV-05049,CUS-0350,2024-01-06,2024-03-06,2024-03-15,58480.59,58480.59,0.0,0,PAID,PAID,SERVICES,NORTH
INV-05050,CUS-0091,2023-07-02,2023-08-01,2023-07-30,1034.63,1034.63,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-05051,CUS-0500,2022-11-11,2022-12-11,2023-01-08,18871.44,18871.44,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-05052,CUS-0225,2022-12-13,2023-01-27,2023-01-25,758.62,758.62,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-05053,CUS-0477,2023-02-07,2023-03-24,2023-03-20,1329.72,1329.72,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-05054,CUS-0255,2023-12-09,2024-01-23,2024-01-18,2710.27,2710.27,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-05055,CUS-0291,2023-01-29,2023-03-30,,8396.53,4451.33,3945.2,367,90+,PARTIAL,SOFTWARE,WEST
INV-05056,CUS-0085,2024-03-20,2024-05-19,2024-05-15,2012.77,2012.77,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-05057,CUS-0272,2023-03-02,2023-04-16,2023-04-11,3224.51,3224.51,0.0,0,PAID,PAID,SERVICES,EAST
INV-05058,CUS-0225,2022-07-23,2022-09-06,2022-09-05,1048.29,1048.29,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-05059,CUS-0369,2022-12-11,2023-01-25,2023-01-26,118725.76,118725.76,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-05060,CUS-0007,2022-06-08,2022-07-23,2022-07-23,901.51,901.51,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-05061,CUS-0490,2022-11-13,2022-12-28,2022-12-25,2497.31,2497.31,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-05062,CUS-0307,2024-03-24,2024-05-23,2024-05-21,866.73,866.73,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-05063,CUS-0054,2023-04-04,2023-05-04,2023-04-29,768.75,768.75,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-05064,CUS-0091,2022-10-13,2022-11-12,,1764.19,984.96,779.23,505,90+,PARTIAL,MAINTENANCE,WEST
INV-05065,CUS-0063,2023-12-22,2024-02-05,2024-02-03,4839.35,4839.35,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-05066,CUS-0266,2024-03-19,2024-04-18,2024-04-16,8568.92,8568.92,0.0,0,PAID,PAID,SERVICES,WEST
INV-05067,CUS-0382,2023-06-05,2023-08-04,2023-08-01,4498.83,4498.83,0.0,0,PAID,PAID,SERVICES,WEST
INV-05068,CUS-0154,2023-10-22,2023-12-21,2023-12-18,16544.44,16544.44,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-05069,CUS-0113,2024-03-28,2024-05-12,2024-05-08,14777.91,14777.91,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-05070,CUS-0170,2022-05-31,2022-07-15,2022-08-05,28788.67,28788.67,0.0,0,PAID,PAID,HARDWARE,EAST
INV-05071,CUS-0374,2023-03-18,2023-05-17,2023-05-13,44509.04,44509.04,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-05072,CUS-0242,2024-01-24,2024-02-23,2024-02-19,2247.08,2247.08,0.0,0,PAID,PAID,SERVICES,NORTH
INV-05073,CUS-0172,2024-01-19,2024-03-04,2024-03-02,31168.66,31168.66,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-05074,CUS-0271,2023-01-13,2023-02-12,2023-02-10,416.4,416.4,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-05075,CUS-0100,2022-12-21,2023-01-20,2023-01-15,4825.6,4825.6,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-05076,CUS-0179,2022-12-22,2023-02-20,2023-02-19,5903.04,5903.04,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-05077,CUS-0104,2023-11-04,2024-01-03,2024-01-02,1827.53,1827.53,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-05078,CUS-0112,2023-01-18,2023-03-19,2023-04-09,1023.95,1023.95,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-05079,CUS-0259,2023-05-06,2023-06-20,2023-06-19,897.24,897.24,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-05080,CUS-0379,2023-03-21,2023-05-05,2023-05-04,1224.67,1224.67,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-05081,CUS-0045,2023-07-29,2023-09-27,2023-09-25,510.39,510.39,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-05082,CUS-0117,2022-10-05,2022-11-04,2022-11-21,393.76,393.76,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-05083,CUS-0404,2023-12-15,2024-02-13,2024-02-11,1761.25,1761.25,0.0,0,PAID,PAID,SERVICES,WEST
INV-05084,CUS-0283,2022-06-07,2022-07-07,2022-07-03,2581.52,2581.52,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-05085,CUS-0330,2022-12-20,2023-02-18,2023-03-20,11988.36,11988.36,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-05086,CUS-0222,2024-02-15,2024-04-15,,6684.71,0.0,6684.71,0,CURRENT,OVERDUE,SOFTWARE,NORTH
INV-05087,CUS-0196,2023-08-10,2023-09-24,2023-09-30,5675.17,5675.17,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-05088,CUS-0419,2023-03-16,2023-05-15,2023-05-14,11156.18,11156.18,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-05089,CUS-0041,2024-02-13,2024-03-14,2024-03-13,11916.51,11916.51,0.0,0,PAID,PAID,SOFTWARE,NORTH
